frame_id,timestamp_sec,total_count,inference_time_sec,inference_fps,total_count_change,total_count_change_abs,rolling_mean_count_5s,rolling_mean_count_change_5s
2771,92.24563035926204,168,0.6181042194366455,1.6178501433163217,9.0,9.0,142.80666666666667,0.06666666666666667
2772,92.27892001294636,171,0.618647575378418,1.616429191350688,3.0,3.0,142.90666666666667,0.1
2773,92.31220966663072,179,0.6219525337219238,1.6078397398202446,8.0,8.0,143.11333333333334,0.20666666666666667
2774,92.34549932031504,169,0.6186456680297852,1.6164341749692075,-10.0,10.0,143.29333333333332,0.18
2775,92.37878897399936,192,0.6182255744934082,1.6175325661987192,23.0,23.0,143.64,0.3466666666666667
2776,92.41207862768368,168,0.6198916435241699,1.6131851597722169,-24.0,24.0,143.86,0.22
2777,92.445368281368,164,0.6211299896240234,1.6099689544942284,-4.0,4.0,144.08,0.22
2778,92.47865793505233,160,0.6241133213043213,1.602273122307534,-4.0,4.0,144.28666666666666,0.20666666666666667
2779,92.51194758873665,150,0.6179394721984863,1.6182814741421685,-10.0,10.0,144.33333333333334,0.04666666666666667
2780,92.54523724242097,142,0.6174893379211426,1.6194611608463214,-8.0,8.0,144.36666666666667,0.03333333333333333
2781,92.5785268961053,163,0.6202511787414551,1.6122500597727023,21.0,21.0,144.48,0.11333333333333333
2782,92.61181654978962,170,0.6187679767608643,1.6161146626152418,7.0,7.0,144.72666666666666,0.24666666666666667
2783,92.64510620347394,164,0.6221122741699219,1.6074268930544569,-6.0,6.0,144.88,0.15333333333333332
2784,92.67839585715826,166,0.6167786121368408,1.6213272968974746,2.0,2.0,145.06666666666666,0.18666666666666668
2785,92.7116855108426,179,0.6173663139343262,1.6197838745480653,13.0,13.0,145.39333333333335,0.32666666666666666
2786,92.74497516452692,165,0.6187894344329834,1.616058620839789,-14.0,14.0,145.63333333333333,0.24
2787,92.77826481821124,169,0.6176917552947998,1.6189304639864257,4.0,4.0,145.86,0.22666666666666666
2788,92.81155447189556,167,0.6131336688995361,1.6309657269267546,-2.0,2.0,146.11333333333334,0.25333333333333335
2789,92.84484412557988,159,0.6193439960479736,1.614611599338958,-8.0,8.0,146.22,0.10666666666666667
2790,92.87813377926422,155,0.6258633136749268,1.5977929655729906,-4.0,4.0,146.36666666666667,0.14666666666666667
2791,92.91142343294854,176,0.6201977729797363,1.6123888920069904,21.0,21.0,146.52,0.15333333333333332
2792,92.94471308663286,156,0.6207280158996582,1.61101154513002,-20.0,20.0,146.54,0.02
2793,92.97800274031718,173,0.6152982711791992,1.6252280346628187,17.0,17.0,146.68,0.14
2794,93.01129239400152,155,0.6147139072418213,1.6267730211065676,-18.0,18.0,146.76,0.08
2795,93.04458204768584,171,0.6229820251464844,1.6051827494779898,16.0,16.0,146.87333333333333,0.11333333333333333
2796,93.07787170137016,171,0.6180717945098877,1.6179350180394008,0.0,0.0,146.94,0.06666666666666667
2797,93.11116135505448,152,0.6230463981628418,1.6050169023505632,-19.0,19.0,147.00666666666666,0.06666666666666667
2798,93.1444510087388,153,0.6233487129211426,1.6042384932725546,1.0,1.0,147.0,-0.006666666666666667
2799,93.17774066242312,169,0.6185131072998047,1.6167806117571597,16.0,16.0,147.16666666666666,0.16666666666666666
2800,93.21103031610744,155,0.6171865463256836,1.620255668166022,-14.0,14.0,147.18666666666667,0.02
2801,93.24431996979176,143,0.6181917190551758,1.6176211508112202,-12.0,12.0,147.22,0.03333333333333333
2802,93.2776096234761,152,0.614875316619873,1.6263459809986451,9.0,9.0,147.28666666666666,0.06666666666666667
2803,93.31089927716044,153,0.6171631813049316,1.620317009004972,1.0,1.0,147.48,0.19333333333333333
2804,93.34418893084477,170,0.6177494525909424,1.618779257198588,17.0,17.0,147.72666666666666,0.24666666666666667
2805,93.37747858452909,145,0.6118245124816895,1.6344555989490983,-25.0,25.0,147.66,-0.06666666666666667
2806,93.4107682382134,139,0.6167175769805908,1.6214877560259189,-6.0,6.0,147.64666666666668,-0.013333333333333334
2807,93.44405789189771,139,0.623237133026123,1.6045257045973942,0.0,0.0,147.61333333333334,-0.03333333333333333
2808,93.47734754558203,145,0.6160368919372559,1.6232794059707891,6.0,6.0,147.61333333333334,0.0
2809,93.51063719926636,143,0.6169474124908447,1.6208836924408685,-2.0,2.0,147.64,0.02666666666666667
2810,93.54392685295068,139,0.6171255111694336,1.6204159152406958,-4.0,4.0,147.68666666666667,0.04666666666666667
2811,93.57721650663504,129,0.6123683452606201,1.6330040697554449,-10.0,10.0,147.64,-0.04666666666666667
2812,93.61050616031936,134,0.6164700984954834,1.6221386932481148,5.0,5.0,147.58666666666667,-0.05333333333333334
2813,93.64379581400368,124,0.6186866760253906,1.6163270339427198,-10.0,10.0,147.59333333333333,0.006666666666666667
2814,93.677085467688,145,0.6185822486877441,1.61659989778464,21.0,21.0,147.68666666666667,0.09333333333333334
2815,93.71037512137232,140,0.6221346855163574,1.6073689882280444,-5.0,5.0,147.78,0.09333333333333334
2816,93.74366477505664,130,0.6266765594482422,1.5957194902589793,-10.0,10.0,147.82666666666665,0.04666666666666667
2817,93.77695442874096,123,0.625375509262085,1.5990392735077763,-7.0,7.0,147.78666666666666,-0.04
2818,93.81024408242529,130,0.6251399517059326,1.599641803841074,7.0,7.0,147.87333333333333,0.08666666666666667
2819,93.8435337361096,144,0.6157538890838623,1.6240254714230566,14.0,14.0,147.97333333333333,0.1
2820,93.87682338979394,167,0.6190059185028076,1.6154934389297997,23.0,23.0,148.25333333333333,0.28
2821,93.91011304347826,158,0.6228814125061035,1.605442031054669,-9.0,9.0,148.44666666666666,0.19333333333333333
2822,93.94340269716258,161,0.6195557117462158,1.6140598513433169,3.0,3.0,148.68666666666667,0.24
2823,93.9766923508469,143,0.6193943023681641,1.6144804628919662,-18.0,18.0,148.84666666666666,0.16
2824,94.00998200453124,124,0.626819372177124,1.5953559261046963,-19.0,19.0,148.86666666666667,0.02
2825,94.04327165821556,128,0.6257264614105225,1.5981424179277703,4.0,4.0,148.92,0.05333333333333334
2826,94.07656131189988,136,0.6184477806091309,1.6169513924280965,8.0,8.0,149.06,0.14
2827,94.1098509655842,142,0.6174852848052979,1.6194717908384078,6.0,6.0,149.16,0.1
2828,94.14314061926852,146,0.6166350841522217,1.6217046770454946,4.0,4.0,149.26666666666668,0.10666666666666667
2829,94.17643027295286,154,0.6174514293670654,1.619560587988396,8.0,8.0,149.45333333333335,0.18666666666666668
2830,94.20971992663718,148,0.6185073852539062,1.6167955692064784,-6.0,6.0,149.65333333333334,0.2
2831,94.2430095803215,155,0.6177339553833008,1.6188198678175385,7.0,7.0,149.87333333333333,0.22
2832,94.27629923400582,151,0.6175603866577148,1.6192748459985886,-4.0,4.0,150.08666666666667,0.21333333333333335
2833,94.30958888769015,143,0.619901180267334,1.6131603420544345,-8.0,8.0,150.26666666666668,0.18
2834,94.34287854137447,150,0.6185541152954102,1.616673424801997,7.0,7.0,150.50666666666666,0.24
2835,94.3761681950588,142,0.6197891235351562,1.613451998473602,-8.0,8.0,150.67333333333335,0.16666666666666666
2836,94.40945784874312,147,0.6189653873443604,1.6155992248459148,5.0,5.0,150.79333333333332,0.12
2837,94.44274750242744,163,0.6188144683837891,1.6159932436805913,16.0,16.0,151.06666666666666,0.2733333333333333
2838,94.47603715611176,178,0.6166563034057617,1.6216488738979078,15.0,15.0,151.39333333333335,0.32666666666666666
2839,94.5093268097961,185,0.6142106056213379,1.6281060451380451,7.0,7.0,151.76666666666668,0.37333333333333335
2840,94.5426164634804,153,0.6191589832305908,1.6150940664420177,-32.0,32.0,151.96,0.19333333333333333
2841,94.57590611716472,134,0.6317377090454102,1.582935426652074,-19.0,19.0,151.86666666666667,-0.09333333333333334
2842,94.60919577084908,141,0.6167740821838379,1.6213392048823745,7.0,7.0,151.94,0.07333333333333333
2843,94.6424854245334,141,0.6157944202423096,1.623918579201333,0.0,0.0,152.02,0.08
2844,94.67577507821773,159,0.6198296546936035,1.6133464935528516,18.0,18.0,152.22666666666666,0.20666666666666667
2845,94.70906473190205,164,0.6219429969787598,1.6078643940967976,5.0,5.0,152.46666666666667,0.24
2846,94.74235438558637,162,0.622098445892334,1.607462623645694,-2.0,2.0,152.68666666666667,0.22
2847,94.77564403927067,155,0.6213178634643555,1.6094821327431048,-7.0,7.0,152.82,0.13333333333333333
2848,94.808933692955,139,0.6147480010986328,1.6266828004529872,-16.0,16.0,152.81333333333333,-0.006666666666666667
2849,94.84222334663932,139,0.6201035976409912,1.612633766042025,0.0,0.0,152.74666666666667,-0.06666666666666667
2850,94.87551300032366,144,0.6196227073669434,1.6138853339469297,5.0,5.0,152.72666666666666,-0.02
2851,94.908802654008,147,0.6190221309661865,1.6154511284421655,3.0,3.0,152.70666666666668,-0.02
2852,94.9420923076923,151,0.6177644729614258,1.618739898081581,4.0,4.0,152.77333333333334,0.06666666666666667
2853,94.97538196137664,161,0.6187007427215576,1.616290285350512,10.0,10.0,152.95333333333335,0.18
2854,95.00867161506096,184,0.6164231300354004,1.6222622923681842,23.0,23.0,153.21333333333334,0.26
2855,95.04196126874528,164,0.6189877986907959,1.61554072974471,-20.0,20.0,153.36666666666667,0.15333333333333332
2856,95.0752509224296,151,0.6207542419433594,1.6109434820281825,-13.0,13.0,153.46,0.09333333333333334
2857,95.10854057611392,154,0.6190793514251709,1.6153018150224503,3.0,3.0,153.54666666666665,0.08666666666666667
2858,95.14183022979824,151,0.6363396644592285,1.5714877695857852,-3.0,3.0,153.64,0.09333333333333334
2859,95.17511988348258,153,0.6211307048797607,1.6099671005534677,2.0,2.0,153.82,0.18
2860,95.2084095371669,149,0.6148533821105957,1.626403999872813,-4.0,4.0,153.95333333333335,0.13333333333333333
2861,95.24169919085122,145,0.6150286197662354,1.6259405950573282,-4.0,4.0,153.95333333333335,0.0
2862,95.27498884453554,170,0.6202054023742676,1.6123690573668086,25.0,25.0,154.13333333333333,0.18
2863,95.30827849821988,170,0.6176834106445312,1.6189523350749129,0.0,0.0,154.28666666666666,0.15333333333333332
2864,95.3415681519042,176,0.6172628402709961,1.620055403887542,6.0,6.0,154.51333333333332,0.22666666666666666
2865,95.37485780558852,153,0.6206936836242676,1.6111006546110476,-23.0,23.0,154.51333333333332,0.0
2866,95.40814745927284,161,0.6246685981750488,1.600848838762619,8.0,8.0,154.51333333333332,0.0
2867,95.44143711295716,166,0.62030029296875,1.6121224048017315,5.0,5.0,154.56,0.04666666666666667
2868,95.4747267666415,162,0.6168460845947266,1.6211499512994545,-4.0,4.0,154.57333333333332,0.013333333333333334
2869,95.50801642032582,155,0.6190299987792969,1.6154305962101372,-7.0,7.0,154.5,-0.07333333333333333
2870,95.54130607401014,143,0.6170532703399658,1.62060562364259,-12.0,12.0,154.39333333333335,-0.10666666666666667
2871,95.57459572769446,161,0.6181595325469971,1.61770537757415,18.0,18.0,154.53333333333333,0.14
2872,95.6078853813788,153,0.6169731616973877,1.6208160453022735,-8.0,8.0,154.62666666666667,0.09333333333333334
2873,95.64117503506311,156,0.6170728206634521,1.6205542790311844,3.0,3.0,154.58666666666667,-0.04
2874,95.67446468874743,160,0.6141064167022705,1.628382268613906,4.0,4.0,154.6,0.013333333333333334
2875,95.70775434243176,157,0.633563756942749,1.5783731140579802,-3.0,3.0,154.57333333333332,-0.02666666666666667
2876,95.74104399611608,146,0.6178305149078369,1.6185668656219936,-11.0,11.0,154.34666666666666,-0.22666666666666666
2877,95.7743336498004,145,0.6170182228088379,1.6206976763955576,-1.0,1.0,154.2,-0.14666666666666667
2878,95.80762330348472,163,0.6194250583648682,1.6144002999164375,18.0,18.0,154.17333333333335,-0.02666666666666667
2879,95.84091295716904,158,0.6200082302093506,1.612881815556452,-5.0,5.0,154.16666666666666,-0.006666666666666667
2880,95.87420261085336,151,0.6168825626373291,1.6210540880337854,-7.0,7.0,154.10666666666665,-0.06
2881,95.90749226453772,148,0.6166141033172607,1.6217598569675908,-3.0,3.0,154.11333333333334,0.006666666666666667
2882,95.94078191822204,156,0.6181020736694336,1.6178557597507897,8.0,8.0,154.19333333333333,0.08
2883,95.97407157190636,140,0.6231067180633545,1.604861528548509,-16.0,16.0,154.18666666666667,-0.006666666666666667
2884,96.00736122559069,141,0.6167314052581787,1.6214513992219608,1.0,1.0,154.05333333333334,-0.13333333333333333
2885,96.040650879275,140,0.6170139312744141,1.620708948879883,-1.0,1.0,153.97333333333333,-0.08
2886,96.07394053295933,153,0.6152229309082031,1.6254270602751788,13.0,13.0,153.97333333333333,0.0
2887,96.10723018664363,153,0.6159751415252686,1.623442136843079,0.0,0.0,154.01333333333332,0.04
2888,96.14051984032795,161,0.6196823120117188,1.6137301010797434,8.0,8.0,154.14,0.12666666666666668
2889,96.1738094940123,152,0.6182565689086914,1.6174514761163616,-9.0,9.0,154.27333333333334,0.13333333333333333
2890,96.20709914769662,166,0.6170015335083008,1.6207415147154518,14.0,14.0,154.43333333333334,0.16
2891,96.24038880138094,145,0.6211767196655273,1.6098478393370088,-21.0,21.0,154.41333333333333,-0.02
2892,96.27367845506528,158,0.6183223724365234,1.6172793425854235,13.0,13.0,154.44,0.02666666666666667
2893,96.3069681087496,157,0.6196911334991455,1.6137071291522342,-1.0,1.0,154.43333333333334,-0.006666666666666667
2894,96.34025776243392,162,0.6219942569732666,1.6077318862495222,5.0,5.0,154.58,0.14666666666666667
2895,96.37354741611824,170,0.6154429912567139,1.624845865834029,8.0,8.0,154.76,0.18
2896,96.40683706980256,166,0.6176371574401855,1.6190735741102882,-4.0,4.0,154.91333333333333,0.15333333333333332
2897,96.44012672348688,170,0.6179437637329102,1.61827023539997,4.0,4.0,155.09333333333333,0.18
2898,96.47341637717122,166,0.6188113689422607,1.6160013377086269,-4.0,4.0,155.2,0.10666666666666667
2899,96.50670603085554,172,0.6185741424560547,1.6166210828494871,6.0,6.0,155.4,0.2
2900,96.53999568453986,152,0.6198410987854004,1.6133167064261047,-20.0,20.0,155.42,0.02
2901,96.57328533822418,157,0.6155281066894531,1.6246211816035252,5.0,5.0,155.44666666666666,0.02666666666666667
2902,96.60657499190852,144,0.6200504302978516,1.6127720442345848,-13.0,13.0,155.33333333333334,-0.11333333333333333
2903,96.63986464559284,169,0.6181178092956543,1.617814573470227,25.0,25.0,155.48666666666668,0.15333333333333332
2904,96.67315429927716,162,0.62064528465271,1.611226290971602,-7.0,7.0,155.64666666666668,0.16
2905,96.70644395296148,159,0.6200776100158691,1.612701351971744,-3.0,3.0,155.64,-0.006666666666666667
2906,96.7397336066458,169,0.6199390888214111,1.6130616991761828,10.0,10.0,155.74666666666667,0.10666666666666667
2907,96.77302326033012,152,0.6164655685424805,1.6221506131547885,-17.0,17.0,155.70666666666668,-0.04
2908,96.80631291401446,159,0.6177468299865723,1.618786129621639,7.0,7.0,155.7,-0.006666666666666667
2909,96.83960256769878,158,0.6271538734436035,1.5945050207681202,-1.0,1.0,155.66,-0.04
2910,96.8728922213831,189,0.6184794902801514,1.6168684907352904,31.0,31.0,155.86,0.2
2911,96.90618187506745,188,0.6166627407073975,1.6216319456123809,-1.0,1.0,156.14,0.28
2912,96.93947152875177,181,0.6180007457733154,1.6181210246739783,-7.0,7.0,156.35333333333332,0.21333333333333335
2913,96.97276118243607,175,0.6172447204589844,1.6201029621709817,-6.0,6.0,156.38666666666666,0.03333333333333333
2914,97.0060508361204,178,0.6171667575836182,1.6203076198000066,3.0,3.0,156.43333333333334,0.04666666666666667
2915,97.03934048980472,176,0.6193745136260986,1.6145320448294644,-2.0,2.0,156.48666666666668,0.05333333333333334
2916,97.07263014348904,188,0.6164886951446533,1.6220897607300964,12.0,12.0,156.58,0.09333333333333334
2917,97.10591979717336,187,0.6169149875640869,1.620968885759348,-1.0,1.0,156.59333333333333,0.013333333333333334
2918,97.13920945085768,195,0.6153323650360107,1.625137985292676,8.0,8.0,156.76666666666668,0.17333333333333334
2919,97.17249910454204,184,0.6231400966644287,1.6047755638785617,-11.0,11.0,156.95333333333335,0.18666666666666668
2920,97.20578875822636,187,0.6206185817718506,1.611295615972414,3.0,3.0,157.14,0.18666666666666668
2921,97.23907841191068,181,0.6237301826477051,1.603257350405984,-6.0,6.0,157.22666666666666,0.08666666666666667
2922,97.272368065595,184,0.6170756816864014,1.6205467654585053,3.0,3.0,157.31333333333333,0.08666666666666667
2923,97.30565771927932,190,0.6173014640808105,1.6199540389703184,6.0,6.0,157.38666666666666,0.07333333333333333
2924,97.33894737296364,170,0.6162564754486084,1.62270100167636,-20.0,20.0,157.39333333333335,0.006666666666666667
2925,97.37223702664797,169,0.6227765083312988,1.6057124612478628,-1.0,1.0,157.24,-0.15333333333333332
2926,97.40552668033229,179,0.6194205284118652,1.6144121063664196,10.0,10.0,157.31333333333333,0.07333333333333333
2927,97.4388163340166,188,0.6188414096832275,1.615922891313753,9.0,9.0,157.47333333333333,0.16
2928,97.47210598770094,194,0.6242015361785889,1.6020466821053967,6.0,6.0,157.7,0.22666666666666666
2929,97.50539564138526,195,0.6239089965820312,1.6027978526969686,1.0,1.0,158.0,0.3
2930,97.53868529506958,187,0.6187474727630615,1.616168217276796,-8.0,8.0,158.3,0.3
2931,97.5719749487539,182,0.6189179420471191,1.615723074196916,-5.0,5.0,158.42666666666668,0.12666666666666668
2932,97.60526460243824,164,0.6220200061798096,1.6076653324088204,-18.0,18.0,158.38666666666666,-0.04
2933,97.63855425612256,179,0.61470627784729,1.626793211714079,15.0,15.0,158.48666666666668,0.1
2934,97.67184390980688,180,0.6206099987030029,1.6113179002753333,1.0,1.0,158.58,0.09333333333333334
2935,97.7051335634912,185,0.6192038059234619,1.6149771536184765,5.0,5.0,158.62,0.04
2936,97.73842321717552,160,0.618786096572876,1.6160673381940274,-25.0,25.0,158.58666666666667,-0.03333333333333333
2937,97.77171287085986,164,0.6245405673980713,1.60117701267373,4.0,4.0,158.55333333333334,-0.03333333333333333
2938,97.80500252454418,179,0.6181206703186035,1.617807085280874,15.0,15.0,158.63333333333333,0.08
2939,97.8382921782285,155,0.6199383735656738,1.613063560250903,-24.0,24.0,158.60666666666665,-0.02666666666666667
2940,97.87158183191282,166,0.6207475662231445,1.610960806635725,11.0,11.0,158.68,0.07333333333333333
2941,97.90487148559716,157,0.6155421733856201,1.6245840548987498,-9.0,9.0,158.55333333333334,-0.12666666666666668
2942,97.93816113928148,178,0.6172773838043213,1.62001723412728,21.0,21.0,158.7,0.14666666666666667
2943,97.9714507929658,176,0.616722583770752,1.6214745921672291,-2.0,2.0,158.72,0.02
2944,98.00474044665012,190,0.614837646484375,1.6264456246587582,14.0,14.0,158.95333333333335,0.23333333333333334
2945,98.03803010033444,177,0.6175694465637207,1.6192510908112423,-13.0,13.0,158.99333333333334,0.04
