frame_id,timestamp_sec,high_or_critical_zone_count,total_zones,zones_high_or_critical,total_count,raw_multi_zone_alert
1155,38.44955000539432,2,8,"crosswalk_main, sidewalk_right",267,0
1156,38.48283965907865,2,8,"crosswalk_main, sidewalk_right",269,0
1157,38.51612931276297,2,8,"crosswalk_main, sidewalk_right",257,0
1158,38.5494189664473,2,8,"crosswalk_main, sidewalk_right",257,0
1159,38.58270862013162,2,8,"crosswalk_main, sidewalk_right",248,0
1160,38.61599827381595,2,8,"crosswalk_main, sidewalk_right",232,0
1161,38.64928792750027,2,8,"crosswalk_main, sidewalk_right",243,0
1162,38.6825775811846,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",255,1
1163,38.71586723486892,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",246,1
1164,38.749156888553244,2,8,"crosswalk_main, sidewalk_right",228,0
1165,38.782446542237565,2,8,"crosswalk_main, sidewalk_right",228,0
1166,38.815736195921886,2,8,"crosswalk_main, sidewalk_right",236,0
1167,38.84902584960621,2,8,"crosswalk_main, sidewalk_right",218,0
1168,38.882315503290535,2,8,"crosswalk_main, sidewalk_right",238,0
1169,38.91560515697486,2,8,"crosswalk_main, sidewalk_right",246,0
1170,38.94889481065918,2,8,"crosswalk_main, sidewalk_right",252,0
1171,38.98218446434351,2,8,"crosswalk_main, sidewalk_right",247,0
1172,39.01547411802783,2,8,"crosswalk_main, sidewalk_right",243,0
1173,39.04876377171216,2,8,"crosswalk_main, sidewalk_right",229,0
1174,39.08205342539648,2,8,"crosswalk_main, sidewalk_right",250,0
1175,39.11534307908081,2,8,"crosswalk_main, sidewalk_right",256,0
1176,39.14863273276513,2,8,"crosswalk_main, sidewalk_right",246,0
1177,39.18192238644946,2,8,"crosswalk_main, sidewalk_right",243,0
1178,39.21521204013378,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",267,1
1179,39.248501693818106,2,8,"crosswalk_main, sidewalk_right",245,0
1180,39.28179134750243,2,8,"crosswalk_main, sidewalk_right",242,0
1181,39.31508100118675,2,8,"crosswalk_main, sidewalk_right",239,0
1182,39.34837065487108,2,8,"crosswalk_main, sidewalk_right",253,0
1183,39.3816603085554,2,8,"crosswalk_main, sidewalk_right",249,0
1184,39.41494996223973,2,8,"crosswalk_main, sidewalk_right",249,0
1185,39.448239615924045,2,8,"crosswalk_main, sidewalk_right",257,0
1186,39.48152926960837,2,8,"crosswalk_main, sidewalk_right",260,0
1187,39.51481892329269,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",255,1
1188,39.54810857697702,2,8,"crosswalk_main, sidewalk_right",247,0
1189,39.58139823066134,2,8,"crosswalk_main, sidewalk_right",242,0
1190,39.61468788434567,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",254,1
1191,39.64797753802999,2,8,"crosswalk_main, sidewalk_right",256,0
1192,39.68126719171432,2,8,"crosswalk_main, sidewalk_right",255,0
1193,39.71455684539864,2,8,"crosswalk_main, sidewalk_right",249,0
1194,39.74784649908296,4,8,"crosswalk_left, crosswalk_main, sidewalk_right, sidewalk_top",259,1
1195,39.78113615276729,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",242,1
1196,39.81442580645161,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",250,1
1197,39.84771546013594,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",262,1
1198,39.88100511382026,2,8,"crosswalk_main, sidewalk_right",256,0
1199,39.914294767504586,2,8,"crosswalk_main, sidewalk_right",258,0
1200,39.94758442118891,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",275,1
1201,39.98087407487324,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",278,1
1202,40.01416372855756,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",286,1
1203,40.04745338224188,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",272,1
1204,40.08074303592621,4,8,"crosswalk_left, crosswalk_main, sidewalk_right, sidewalk_top",273,1
1205,40.11403268961053,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",277,1
1206,40.14732234329485,4,8,"crosswalk_left, crosswalk_main, sidewalk_right, sidewalk_top",290,1
1207,40.18061199697917,2,8,"crosswalk_main, sidewalk_right",264,0
1208,40.2139016506635,2,8,"crosswalk_main, sidewalk_right",268,0
1209,40.24719130434782,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",274,1
1210,40.28048095803215,4,8,"crosswalk_left, crosswalk_main, sidewalk_right, sidewalk_top",295,1
1211,40.31377061171647,4,8,"crosswalk_left, crosswalk_main, sidewalk_right, sidewalk_top",286,1
1212,40.3470602654008,2,8,"crosswalk_main, sidewalk_right",277,0
1213,40.38034991908512,2,8,"crosswalk_main, sidewalk_right",272,0
1214,40.41363957276945,2,8,"crosswalk_main, sidewalk_right",260,0
1215,40.44692922645377,2,8,"crosswalk_main, sidewalk_right",272,0
1216,40.480218880138096,2,8,"crosswalk_main, sidewalk_right",277,0
1217,40.51350853382242,2,8,"crosswalk_main, sidewalk_right",277,0
1218,40.546798187506745,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",291,1
1219,40.580087841191066,4,8,"crosswalk_left, crosswalk_main, sidewalk_right, sidewalk_top",279,1
1220,40.613377494875394,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",264,1
1221,40.64666714855972,2,8,"crosswalk_main, sidewalk_right",267,0
1222,40.67995680224404,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",260,1
1223,40.71324645592836,2,8,"crosswalk_main, sidewalk_right",258,0
1224,40.74653610961269,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",262,1
1225,40.77982576329701,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",275,1
1226,40.81311541698133,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",285,1
1227,40.84640507066566,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",266,1
1228,40.87969472434998,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",275,1
1229,40.91298437803431,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",265,1
1230,40.94627403171863,2,8,"crosswalk_main, sidewalk_right",254,0
1231,40.97956368540296,2,8,"crosswalk_main, sidewalk_right",262,0
1232,41.01285333908728,2,8,"crosswalk_main, sidewalk_right",249,0
1233,41.04614299277161,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",262,1
1234,41.07943264645593,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",262,1
1235,41.11272230014025,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",264,1
1236,41.146011953824576,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",268,1
1237,41.1793016075089,3,8,"crosswalk_main, sidewalk_right, sidewalk_top",244,1
1238,41.212591261193225,4,8,"crosswalk_left, crosswalk_main, sidewalk_right, sidewalk_top",261,1
1239,41.245880914877546,4,8,"crosswalk_left, crosswalk_main, sidewalk_right, sidewalk_top",247,1
1240,41.279170568561874,3,8,"crosswalk_left, crosswalk_main, sidewalk_right",243,1
